group,name,url,type,notes,geo_blocked,working,vpn_suggestion
italy,0,https://live.mariatvcdn.com/tvprato/2db0dd5674586686a867ec52c3aa8e06.sdp/mono.m3u8,hls,"[>](https://live.mariatvcdn.com/tvprato/2db0dd5674586686a867ec52c3aa8e06.sdp/mono.m3u8) <img height=""20"" src=""https://i.imgur.com/zDeVpZd.png""/>",False,True,
italy,0,https://59d7d6f47d7fc.streamlock.net/tvqui/tvqui/playlist.m3u8,hls,"[>](https://59d7d6f47d7fc.streamlock.net/tvqui/tvqui/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/4bOYlfg.png""/>",False,True,
italy,0,http://ftp.tiscali.it/francescovernata/TVUNO/monoscopioTvUNOint-1.wmv,other,"[>](http://ftp.tiscali.it/francescovernata/TVUNO/monoscopioTvUNOint-1.wmv) <img height=""20"" src=""https://i.imgur.com/OtCwYsh.jpg""/>",False,True,
italy,0,https://stream1.aswifi.it/radioyes/live/index.m3u8,hls,"[>](https://stream1.aswifi.it/radioyes/live/index.m3u8) <img height=""20"" src=""https://i.imgur.com/1wsO8U7.png""/>",False,True,
italy,0,http://fms.tvavicenza.it:1935/live/diretta_1/playlist.m3u8,hls,"[>](http://fms.tvavicenza.it:1935/live/diretta_1/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/FtFuPCC.png""/>",False,True,
italy,0,https://stream2.xdevel.com/video1s86-22/stream/playlist_dvr.m3u8,hls,"[>](https://stream2.xdevel.com/video1s86-22/stream/playlist_dvr.m3u8) <img height=""20"" src=""https://i.imgur.com/uqOdAXB.png""/>",False,False,
italy,0,https://cdn107-ita.azotosolutions.com:8443/cdnedge4/smil:live4.smil/playlist.m3u8,hls,"[>](https://cdn107-ita.azotosolutions.com:8443/cdnedge4/smil:live4.smil/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/kLzW1Pf.jpg""/>",False,False,
italy,0,https://cdn8.streamshow.it/cloud-tvrs/tvrs/playlist.m3u8,hls,"[>](https://cdn8.streamshow.it/cloud-tvrs/tvrs/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/6p7hTmY.jpg""/>",False,True,
italy,0,https://diretta.teleterni.it:8080//show/show.m3u8,hls,"[>](https://diretta.teleterni.it:8080//show/show.m3u8) <img height=""20"" src=""https://i.imgur.com/CU6BBgs.png""/>",False,False,
italy,0,https://umbriatv.stream.rubidia.it:8083/live/umbriatv/playlist.m3u8,hls,"[>](https://umbriatv.stream.rubidia.it:8083/live/umbriatv/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/XKCVEmK.png""/>",False,True,
italy,0,https://stream1.aswifi.it/unotv/live/index.m3u8,hls,"[>](https://stream1.aswifi.it/unotv/live/index.m3u8) <img height=""20"" src=""https://i.imgur.com/4PNbqqL.png""/>",False,False,
italy,0,https://cdn.uno4.it/index.m3u8,hls,"[>](https://cdn.uno4.it/index.m3u8) <img height=""20"" src=""https://i.imgur.com/wfPPpBA.png""/>",False,False,
italy,0,http://wms.shared.streamshow.it/veratv/veratv/playlist.m3u8,hls,"[>](http://wms.shared.streamshow.it/veratv/veratv/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/djMvkvN.png""/>",False,False,
italy,0,https://live.ipstream.it/vb33/vb33.stream/playlist.m3u8,hls,"[>](https://live.ipstream.it/vb33/vb33.stream/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/ygDuIxU.png""/>",False,False,
italy,0,https://a8a02dd9a49a4fc9810743615c65ab73.msvdn.net/live/S76734991/i6NeNqLYaspb/playlist.m3u8,hls,"[>](https://a8a02dd9a49a4fc9810743615c65ab73.msvdn.net/live/S76734991/i6NeNqLYaspb/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/Bc2AvIm.png""/> VideoCalabria.it",False,True,
italy,0,https://bfbe5f347ac4424faf719dda285bc39e.msvdn.net/live/S54897858/4gWO7tTzpK3N/playlist.m3u8,hls,"[>](https://bfbe5f347ac4424faf719dda285bc39e.msvdn.net/live/S54897858/4gWO7tTzpK3N/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/hJHC3uQ.png""/>",False,True,
italy,0,https://videonola.aswifi.it/videonolaabr/live.m3u8,hls,"[>](https://videonola.aswifi.it/videonolaabr/live.m3u8) <img height=""20"" src=""https://i.imgur.com/M5z5UoD.jpg""/>",False,False,
italy,0,https://57214cb172d84f8cb311b91513952b03.msvdn.net/live/S40896499/ZuaLjACsWIL4/playlist.m3u8,hls,"[>](https://57214cb172d84f8cb311b91513952b03.msvdn.net/live/S40896499/ZuaLjACsWIL4/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/0szwnR3.png""/>",False,True,
italy,0,https://stream9.xdevel.com/video0s976556-1321/stream/playlist.m3u8,hls,"[>](https://stream9.xdevel.com/video0s976556-1321/stream/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/1ddJVZ7.jpg""/>",False,True,
italy,0,https://streamingvideo.auranex.cloud/memfs/70baacad-47c6-41a6-aee0-86530c31e080.m3u8,hls,"[>](https://streamingvideo.auranex.cloud/memfs/70baacad-47c6-41a6-aee0-86530c31e080.m3u8) <img height=""20"" src=""https://i.imgur.com/E2Feao5.jpg""/>",False,True,
italy,0,http://livestreaming.videolina.it/live/Videolina/playlist.m3u8,hls,"[>](http://livestreaming.videolina.it/live/Videolina/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/bnDZJwd.gif""/>",False,False,
italy,0,https://ed04.top-ix.org/avtvlive/videonovara/streaming/playlist.m3u8,hls,"[>](https://ed04.top-ix.org/avtvlive/videonovara/streaming/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/NnO7E5I.png""/>",False,True,
italy,0,https://rst2.saiuzwebnetwork.it:8081/vtccarnia/index.m3u8,hls,"[>](https://rst2.saiuzwebnetwork.it:8081/vtccarnia/index.m3u8) <img height=""20"" src=""https://i.imgur.com/r4K9JHW.png""/>",False,True,
italy,0,https://5f22d76e220e1.streamlock.net/vintageradiotv/vintageradiotv/playlist.m3u8,hls,"[>](https://5f22d76e220e1.streamlock.net/vintageradiotv/vintageradiotv/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/n3LtBNT.jpg""/>",False,True,
italy,0,https://5db313b643fd8.streamlock.net/Vuemme/Vuemme/playlist.m3u8,hls,"[>](https://5db313b643fd8.streamlock.net/Vuemme/Vuemme/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/x5A0xU6.png""/>",False,False,
italy,0,https://www.webcomiptv.it/mistserver/passionelotto/index.m3u8,hls,"[>](https://www.webcomiptv.it/mistserver/passionelotto/index.m3u8) <img height=""20"" src=""https://i.imgur.com/KLwj2vj.png""/>",False,False,
italy,0,https://5db313b643fd8.streamlock.net/WLTV/WLTV/playlist.m3u8,hls,"[>](https://5db313b643fd8.streamlock.net/WLTV/WLTV/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/aL8jKtU.png""/>",False,True,
italy,0,https://stream.wired-shop.com/hls/yviitv.m3u8,hls,"[>](https://stream.wired-shop.com/hls/yviitv.m3u8) <img height=""20"" src=""https://i.imgur.com/yP5AvDo.png""/>",False,False,
italy,0,https://5f22d76e220e1.streamlock.net/zerounotvmusic/zerounotvmusic/playlist.m3u8,hls,"[>](https://5f22d76e220e1.streamlock.net/zerounotvmusic/zerounotvmusic/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/r74lqW8.png""/>",False,True,
italy,0,https://5f22d76e220e1.streamlock.net/01news/01news/playlist.m3u8,hls,"[>](https://5f22d76e220e1.streamlock.net/01news/01news/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/vxRzyjE.png""/>",False,True,
italy,0,https://www.youtube.com/radiocolonna/live,youtube,"[>](https://www.youtube.com/radiocolonna/live) <img height=""20"" src=""https://i.imgur.com/EcQvDfq.png""/>",False,True,
italy,519,https://www.youtube.com/user/trmh24/live,youtube,"[>](https://www.youtube.com/user/trmh24/live) <img height=""20"" src=""https://i.imgur.com/d47CdYU.png""/> TRMh24.it",False,True,
italy,59,https://www.youtube.com/user/euronewsit/live,youtube,"[>](https://www.youtube.com/user/euronewsit/live) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Euronews_2022.svg/640px-Euronews_2022.svg.png""/> EuronewsItalian.fr",False,True,
italy,0,https://www.twitch.tv/antennasicilia,other,"[>](https://www.twitch.tv/antennasicilia) <img height=""20"" src=""https://i.imgur.com/8DOdqsE.png""/>",False,False,
italy,11,https://www.twitch.tv/telecolorlive,other,"[>](https://www.twitch.tv/telecolorlive) <img height=""20"" src=""https://i.imgur.com/rfNg6fw.png""/>",False,False,
italy,0,https://www.twitch.tv/teleroma_56,other,"[>](https://www.twitch.tv/teleroma_56) <img height=""20"" src=""https://i.imgur.com/wGfpUj8.png""/>",False,False,
italy,0,https://www.twitch.tv/teleradiostereo,other,"[>](https://www.twitch.tv/teleradiostereo) <img height=""20"" src=""https://i.imgur.com/eRNgqnA.png""/>",False,False,
italy,63,https://streaming.softwarecreation.it/GM24/GM24/playlist.m3u8,hls,"[x](https://streaming.softwarecreation.it/GM24/GM24/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/UCntSA3.png""/> GM24.it",False,False,
italy,167,https://content.uplynk.com/channel/36953f5b6546464590d2fcd954bc89cf.m3u8,hls,"[x](https://content.uplynk.com/channel/36953f5b6546464590d2fcd954bc89cf.m3u8) <img height=""20"" src=""https://i.imgur.com/5ONlZGS.png""/> VH1Italia.it",False,False,
italy,1,http://210.210.155.69/s/s63/S4/mnf.m3u8,hls,"[x](http://210.210.155.69/s/s63/S4/mnf.m3u8) <img height=""20"" src=""https://www.tvdream.net/img/rai-italia-bg.jpg""/> RaiItaliaAmerica.it",False,False,
italy,3,http://210.210.155.37/x6bnqe/s/s63/index2.m3u8,hls,"[x](http://210.210.155.37/x6bnqe/s/s63/index2.m3u8) <img height=""20"" src=""https://www.tvdream.net/img/rai-italia-bg.jpg""/> RaiItaliaAsia.it",False,False,
italy,176,https://59d7d6f47d7fc.streamlock.net/explorerhdch/explorerhdch/playlist.m3u8,hls,"[x](https://59d7d6f47d7fc.streamlock.net/explorerhdch/explorerhdch/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/gFwhIZC.png""/> ExplorerHDChannel.it",False,False,
italy,507,https://859c1818ed614cc5b0047439470927b0.msvdn.net/live/S57048752/8raQqCXozN1H/playlist.m3u8,hls,"[x](https://859c1818ed614cc5b0047439470927b0.msvdn.net/live/S57048752/8raQqCXozN1H/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/oAiSU8O.png""/> ClassCNBC.it",False,False,
italy,511,https://62becaa5a1e2f.streamlock.net/BFC/BFC/playlist.m3u8,hls,"[x](https://62becaa5a1e2f.streamlock.net/BFC/BFC/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/3OOsLu6.png""/> BFCForbes.it",False,False,
italy,0,https://live.antennasudwebtv.it:9443/hls/vodsport.m3u8,hls,"[x](https://live.antennasudwebtv.it:9443/hls/vodsport.m3u8) <img height=""20"" src=""https://i.imgur.com/cEyZnhJ.png""/>",False,False,
italy,0,https://live.antennasudwebtv.it:9443/hls/vodsport2.m3u8,hls,"[x](https://live.antennasudwebtv.it:9443/hls/vodsport2.m3u8) <img height=""20"" src=""https://i.imgur.com/dl86FW1.png""/>",False,False,
italy,0,https://cp1.server89.com:19360/apuliawebtv/apuliawebtv.m3u8,hls,"[x](https://cp1.server89.com:19360/apuliawebtv/apuliawebtv.m3u8) <img height=""20"" src=""https://i.imgur.com/AnU4g2J.png""/>",False,False,
italy,0,https://dotfvxkfj90ca.cloudfront.net/live/canale58_aac/master.m3u8,hls,"[x](https://dotfvxkfj90ca.cloudfront.net/live/canale58_aac/master.m3u8) <img height=""20"" src=""https://i.imgur.com/RlFc74C.png""/>",False,False,
italy,0,https://eu1.servers10.com:8081/8096/index.m3u8,hls,"[x](https://eu1.servers10.com:8081/8096/index.m3u8) <img height=""20"" src=""https://i.imgur.com/hfqNw92.png""/>",False,False,
italy,0,https://streaming.dimind.it/live/cilentocnn/index.m3u8,hls,"[x](https://streaming.dimind.it/live/cilentocnn/index.m3u8) <img height=""20"" src=""https://i.imgur.com/4k9Su8j.png""/>",False,False,
italy,0,https://5c483b9d1019c.streamlock.net/8004/8004/playlist.m3u8,hls,"[x](https://5c483b9d1019c.streamlock.net/8004/8004/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/46GTBEW.png""/>",False,False,
italy,0,https://live.elsignage.it/live/insicilia/index.m3u8,hls,"[x](https://live.elsignage.it/live/insicilia/index.m3u8) <img height=""20"" src=""https://i.imgur.com/TnVv6WP.png""/>",False,False,
italy,0,https://wms2.zivoli.it/latuatv/stream/playlist.m3u8,hls,"[x](https://wms2.zivoli.it/latuatv/stream/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/Nc3I0cS.png""/>",False,False,
italy,0,http://live.sloode.com:1935/mediatv/live/playlist.m3u8,hls,"[x](http://live.sloode.com:1935/mediatv/live/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/WFiRWO9.png""/>",False,False,
italy,0,https://5f22d76e220e1.streamlock.net/NewSignalTV/NewSignalTV/playlist.m3u8,hls,"[x](https://5f22d76e220e1.streamlock.net/NewSignalTV/NewSignalTV/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/5uGTCJn.png""/>",False,False,
italy,0,https://streannlivensl.cachefly.net/nsl1/nsl1/playlist.m3u8,hls,"[x](https://streannlivensl.cachefly.net/nsl1/nsl1/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/5W6vRaf.png""/>",False,False,
italy,0,https://5db313b643fd8.streamlock.net:443/OneTvEmilia/OneTvEmilia/playlist.m3u8,hls,"[x](https://5db313b643fd8.streamlock.net:443/OneTvEmilia/OneTvEmilia/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/iAg0Kjl.png""/>",False,False,
italy,0,https://01.celinel.com/primativvu/primativvu2021/playlist.m3u8,hls,"[x](https://01.celinel.com/primativvu/primativvu2021/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/oUGS2Nt.png""/>",False,False,
italy,0,https://5a1178b42cc03.streamlock.net/rnews/rnews/playlist.m3u8,hls,"[x](https://5a1178b42cc03.streamlock.net/rnews/rnews/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/jKVvT3K.jpg""/>",False,False,
italy,0,https://5c389faa13be3.streamlock.net:9553/calabriasat/calabriasat/playlist.m3u8,hls,"[x](https://5c389faa13be3.streamlock.net:9553/calabriasat/calabriasat/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/YirYT4J.png""/>",False,False,
italy,0,https://5f22d76e220e1.streamlock.net/reklamatv/reklamatv/playlist.m3u8,hls,"[x](https://5f22d76e220e1.streamlock.net/reklamatv/reklamatv/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/hLcDMby.png""/>",False,False,
italy,0,https://stream.cp.ets-sistemi.it:1936/rete7/rete7/playlist.m3u8,hls,"[x](https://stream.cp.ets-sistemi.it:1936/rete7/rete7/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/lUTxfoh.png""/>",False,False,
italy,0,https://cp1.server89.com:19360/mediamasterpress/mediamasterpress.m3u8,hls,"[x](https://cp1.server89.com:19360/mediamasterpress/mediamasterpress.m3u8) <img height=""20"" src=""https://i.imgur.com/viL8ZrS.png""/>",False,False,
italy,0,https://eu1.servers10.com:8081/8014/index.m3u8,hls,"[x](https://eu1.servers10.com:8081/8014/index.m3u8) <img height=""20"" src=""https://i.imgur.com/Jsep7uM.png""/>",False,False,
italy,0,https://5db313b643fd8.streamlock.net/SRLIVE_1/SRLIVE_1/playlist.m3u8,hls,"[x](https://5db313b643fd8.streamlock.net/SRLIVE_1/SRLIVE_1/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/oyPkDnz.jpg""/>",False,False,
italy,0,https://cdn16.streamshow.it/cloud-studio100/studio100/playlist.m3u8,hls,"[x](https://cdn16.streamshow.it/cloud-studio100/studio100/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/z84qFXd.png""/>",False,True,
italy,0,http://stream.mariatvcdn.com/tse/bd5a2cb40637623177295aed22db25f9.sdp/playlist.m3u8,hls,"[x](http://stream.mariatvcdn.com/tse/bd5a2cb40637623177295aed22db25f9.sdp/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/OA0PRsb.png""/>",False,False,
italy,0,https://58d921499d3d3.streamlock.net/Teleblu/livestream/playlist.m3u8,hls,"[x](https://58d921499d3d3.streamlock.net/Teleblu/livestream/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/bZNxSey.png""/>",False,False,
italy,0,https://5f22d76e220e1.streamlock.net/telecolor/telecolor/playlist.m3u8,hls,"[x](https://5f22d76e220e1.streamlock.net/telecolor/telecolor/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/vYM6eal.png""/>",False,False,
italy,0,https://stream9.xdevel.com/video0s976607-1377/stream/playlist_dvr.m3u8,hls,"[x](https://stream9.xdevel.com/video0s976607-1377/stream/playlist_dvr.m3u8) <img height=""20"" src=""https://i.imgur.com/3t7JWrf.png""/>",False,False,
italy,0,https://dotfvxkfj90ca.cloudfront.net/live/telesardegnalive1_aac/playlist.m3u8,hls,"[x](https://dotfvxkfj90ca.cloudfront.net/live/telesardegnalive1_aac/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/LC5fKHU.png""/>",False,False,
italy,0,https://5926fc9c7c5b2.streamlock.net/9098/9098/playlist.m3u8,hls,"[x](https://5926fc9c7c5b2.streamlock.net/9098/9098/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/ghBX2Hn.png""/>",False,False,
italy,0,http://163.172.88.73:1935/magic_web/site/playlist.m3u8,hls,"[x](http://163.172.88.73:1935/magic_web/site/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/gseTf4W.jpg""/>",False,False,
italy,0,https://www.theclubfactory.com/streaming/index.m3u8,hls,"[x](https://www.theclubfactory.com/streaming/index.m3u8) <img height=""20"" src=""https://i.imgur.com/WxkOgg0.png""/>",False,True,
italy,0,https://media2.streambrothers.com:1936/8068/8068/playlist.m3u8,hls,"[x](https://media2.streambrothers.com:1936/8068/8068/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/dVDY1ng.png""/>",False,False,
italy,0,http://live.sloode.com:1935/qdg_live/AF74-FF2C-7350-41F2/playlist.m3u8,hls,"[x](http://live.sloode.com:1935/qdg_live/AF74-FF2C-7350-41F2/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/sjrxbgP.png""/>",False,False,
italy,0,http://live.sloode.com:1935/telegranda_live/C2AD-0664-DC75-4744/playlist.m3u8,hls,"[x](http://live.sloode.com:1935/telegranda_live/C2AD-0664-DC75-4744/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/mdPc8cX.jpg""/>",False,False,
italy,0,http://tln.srfms.com:1935/TLN/livestream/playlist.m3u8,hls,"[x](http://tln.srfms.com:1935/TLN/livestream/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/gZEojVW.png""/>",False,False,
italy,0,http://wms.shared.streamshow.it/telemonteneve3/telemonteneve3/playlist.m3u8,hls,"[x](http://wms.shared.streamshow.it/telemonteneve3/telemonteneve3/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/LJhQApn.jpg""/>",False,False,
italy,0,https://59d7d6f47d7fc.streamlock.net/telenord/telenord/playlist.m3u8,hls,"[x](https://59d7d6f47d7fc.streamlock.net/telenord/telenord/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/TakoSUX.png""/>",False,False,
italy,0,https://live.mariatvcdn.com/mariatvpoint/d36592901d5429dd7f9ec1e7bbeda8c2.sdp/index.m3u8,hls,"[x](https://live.mariatvcdn.com/mariatvpoint/d36592901d5429dd7f9ec1e7bbeda8c2.sdp/index.m3u8) <img height=""20"" src=""https://i.imgur.com/54oi0cg.png""/>",False,False,
italy,0,https://live.mariatvcdn.com/teleradiopace6/d289fe76f16ad32afec471ea1b941583.sdp/index.m3u8,hls,"[x](https://live.mariatvcdn.com/teleradiopace6/d289fe76f16ad32afec471ea1b941583.sdp/index.m3u8) <img height=""20"" src=""https://i.imgur.com/AxmgoMT.png""/>",False,False,
italy,0,https://live.mariatvcdn.com/TelepaceVerona/a9027aba28cf4b54d10aedc38b0df192.sdp/index.m3u8,hls,"[x](https://live.mariatvcdn.com/TelepaceVerona/a9027aba28cf4b54d10aedc38b0df192.sdp/index.m3u8) <img height=""20"" src=""https://i.imgur.com/su2ipkb.png""/>",False,False,
italy,0,http://live.sloode.com:1935/teleprima/live/playlist.m3u8,hls,"[x](http://live.sloode.com:1935/teleprima/live/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/WLziQCV.png""/>",False,False,
italy,0,http://mars.az-streamingserver.com:1935/7444/7444/playlist.m3u8,hls,"[x](http://mars.az-streamingserver.com:1935/7444/7444/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/lPRjSor.jpg""/>",False,False,
italy,0,https://5db313b643fd8.streamlock.net/Tris/Tris/playlist.m3u8,hls,"[x](https://5db313b643fd8.streamlock.net/Tris/Tris/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/dZgKD3j.jpg""/>",False,False,
italy,0,http://59d8c0cee6f3d.streamlock.net/tsn2/tsn2_mobile/playlist.m3u8,hls,"[x](http://59d8c0cee6f3d.streamlock.net/tsn2/tsn2_mobile/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/vlyaN3U.jpg""/>",False,False,
italy,0,http://wms.shared.streamshow.it/tsn/tsn_mobile/playlist.m3u8,hls,"[x](http://wms.shared.streamshow.it/tsn/tsn_mobile/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/24Anl5o.png""/>",False,False,
italy,0,https://media2021.rtvweb.com/promovideo_web/tuachannel/playlist.m3u8,hls,"[x](https://media2021.rtvweb.com/promovideo_web/tuachannel/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/BDdQvtS.png""/>",False,True,
italy,0,http://185.202.128.1:1935/Tv6Stream/tv6TV.stream_tlm/playlist.m3u8,hls,"[x](http://185.202.128.1:1935/Tv6Stream/tv6TV.stream_tlm/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/bJ2e604.png""/>",False,False,
italy,0,https://www.gruppotv7.com:8090/hls/azzurra.m3u8,hls,"[x](https://www.gruppotv7.com:8090/hls/azzurra.m3u8) <img height=""20"" src=""https://i.imgur.com/xdukioH.png""/>",False,False,
italy,0,https://www.gruppotv7.com:8090/hls/ireporter.m3u8,hls,"[x](https://www.gruppotv7.com:8090/hls/ireporter.m3u8) <img height=""20"" src=""https://i.imgur.com/37i2B6m.png""/>",False,False,
italy,0,https://www.gruppotv7.com:8090/hls/triveneta.m3u8,hls,"[x](https://www.gruppotv7.com:8090/hls/triveneta.m3u8) <img height=""20"" src=""https://i.imgur.com/bYiaO7l.png""/>",False,False,
italy,0,https://dacastmmd.mmdlive.lldns.net/dacastmmd/a14a9d0455b34b02842e05e6a4ad0572/playlist.m3u8,hls,"[x](https://dacastmmd.mmdlive.lldns.net/dacastmmd/a14a9d0455b34b02842e05e6a4ad0572/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/Wzb5qaT.png""/>",False,False,
italy,0,https://eu1.servers10.com:8081/8032/index.m3u8,hls,"[x](https://eu1.servers10.com:8081/8032/index.m3u8) <img height=""20"" src=""https://i.imgur.com/UrHKovD.jpg""/>",False,True,
italy,0,https://eu1.servers10.com:8081/8020/index.m3u8,hls,"[x](https://eu1.servers10.com:8081/8020/index.m3u8) <img height=""20"" src=""https://i.imgur.com/5Ly6LyC.png""/>",False,False,
italy,0,http://dreamsiteradiocpvideo.com:1935/vds/vds/playlist.m3u8,hls,"[x](http://dreamsiteradiocpvideo.com:1935/vds/vds/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/ecpPFZL.jpg""/>",False,True,
italy,0,https://59d7d6f47d7fc.streamlock.net/welltv/welltv/playlist.m3u8,hls,"[x](https://59d7d6f47d7fc.streamlock.net/welltv/welltv/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/Kqgz4Na.png""/>",False,False,
japan,D011,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS291&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1,hls,"[>](https://stream01.willfonk.com/live_playlist.m3u8?cid=BS291&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1) <img height=""30"" src=""https://i.imgur.com/fAZ2BEZ.png""/> JOAKDTV.jp",False,False,
japan,D021,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS292&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1,hls,"[>](https://stream01.willfonk.com/live_playlist.m3u8?cid=BS292&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1) <img height=""30"" src=""https://i.imgur.com/WxtftlO.png""/> JOABDTV.jp",False,False,
japan,D041,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS294&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1,hls,"[>](https://stream01.willfonk.com/live_playlist.m3u8?cid=BS294&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1) <img height=""30"" src=""https://i.imgur.com/ecbM7QS.png""/> JOAXDTV.jp",False,False,
japan,D051,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS295&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1,hls,"[>](https://stream01.willfonk.com/live_playlist.m3u8?cid=BS295&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1) <img height=""30"" src=""https://i.imgur.com/5XnMfcR.png""/> JOEXDTV.jp",False,False,
japan,D061,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS296&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1,hls,"[>](https://stream01.willfonk.com/live_playlist.m3u8?cid=BS296&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1) <img height=""30"" src=""https://i.imgur.com/jIZ9TlO.png""/> JORXDTV.jp",False,False,
japan,D071,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS297&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1,hls,"[>](https://stream01.willfonk.com/live_playlist.m3u8?cid=BS297&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1) <img height=""30"" src=""https://i.imgur.com/U8jBxEi.png""/> JOTXDTV.jp",False,False,
japan,D081,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS298&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1,hls,"[>](https://stream01.willfonk.com/live_playlist.m3u8?cid=BS298&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1) <img height=""30"" src=""https://i.imgur.com/epJYc7P.png""/> JOCXDTV.jp",False,False,
